JCKBH,FAH,XWH,JKD,CDZ,KSSJ,JSSJ
4002,1,3,东,左,1900-01-01 17:46:23,1900-01-01 17:46:56
4002,1,3,东,左,1900-01-01 17:47:50,1900-01-01 17:48:23
4002,1,3,东,左,1900-01-01 17:49:17,1900-01-01 17:49:50
4002,1,3,东,左,1900-01-01 17:50:44,1900-01-01 17:51:17
4002,1,3,东,左,1900-01-01 17:52:11,1900-01-01 17:52:44
4002,1,3,东,左,1900-01-01 17:53:38,1900-01-01 17:54:11
4002,1,3,东,左,1900-01-01 17:55:05,1900-01-01 17:55:38
4002,1,3,东,左,1900-01-01 17:56:32,1900-01-01 17:57:05
4002,1,3,东,左,1900-01-01 17:57:59,1900-01-01 17:58:32
4002,1,3,东,左,1900-01-01 17:59:26,1900-01-01 17:59:59
4002,1,3,东,左,1900-01-01 18:00:53,1900-01-01 18:01:26
4003,1,4,西,直,1900-01-01 17:00:43,1900-01-01 17:01:16
4003,1,4,西,直,1900-01-01 17:02:10,1900-01-01 17:02:43
4003,1,4,西,直,1900-01-01 17:03:37,1900-01-01 17:04:10
4003,1,4,西,直,1900-01-01 17:05:04,1900-01-01 17:05:37
4003,1,4,西,直,1900-01-01 17:06:31,1900-01-01 17:07:04
4003,1,4,西,直,1900-01-01 17:07:58,1900-01-01 17:08:31
4003,1,4,西,直,1900-01-01 17:09:25,1900-01-01 17:09:58
4003,1,4,西,直,1900-01-01 17:10:52,1900-01-01 17:11:25
4003,1,4,西,直,1900-01-01 17:12:19,1900-01-01 17:12:52
4003,1,4,西,直,1900-01-01 17:13:46,1900-01-01 17:14:19
4003,1,4,西,直,1900-01-01 17:15:13,1900-01-01 17:15:46
4003,1,4,西,直,1900-01-01 17:16:40,1900-01-01 17:17:13
4003,1,4,西,直,1900-01-01 17:18:07,1900-01-01 17:18:40
4003,1,4,西,直,1900-01-01 17:19:34,1900-01-01 17:20:07
4003,1,4,西,直,1900-01-01 17:21:01,1900-01-01 17:21:34
4003,1,4,西,直,1900-01-01 17:22:28,1900-01-01 17:23:01
4003,1,4,西,直,1900-01-01 17:23:55,1900-01-01 17:24:28
4003,1,4,西,直,1900-01-01 17:25:22,1900-01-01 17:25:55
4003,1,4,西,直,1900-01-01 17:26:49,1900-01-01 17:27:22
4003,1,4,西,直,1900-01-01 17:28:16,1900-01-01 17:28:49
4003,1,4,西,直,1900-01-01 17:29:43,1900-01-01 17:30:16
4003,1,4,西,直,1900-01-01 17:31:10,1900-01-01 17:31:43
4003,1,4,西,直,1900-01-01 17:32:37,1900-01-01 17:33:10
4003,1,4,西,直,1900-01-01 17:34:04,1900-01-01 17:34:37
4003,1,4,西,直,1900-01-01 17:35:31,1900-01-01 17:36:04
4003,1,4,西,直,1900-01-01 17:36:58,1900-01-01 17:37:31
4003,1,4,西,直,1900-01-01 17:38:25,1900-01-01 17:38:58
4003,1,4,西,直,1900-01-01 17:39:52,1900-01-01 17:40:25
4003,1,4,西,直,1900-01-01 17:41:19,1900-01-01 17:41:52
4003,1,4,西,直,1900-01-01 17:42:46,1900-01-01 17:43:19
4003,1,4,西,直,1900-01-01 17:44:13,1900-01-01 17:44:46
4003,1,4,西,直,1900-01-01 17:45:40,1900-01-01 17:46:13
4003,1,4,西,直,1900-01-01 17:47:07,1900-01-01 17:47:40
4003,1,4,西,直,1900-01-01 17:48:34,1900-01-01 17:49:07
4003,1,4,西,直,1900-01-01 17:50:01,1900-01-01 17:50:34
4003,1,4,西,直,1900-01-01 17:51:28,1900-01-01 17:52:01
4003,1,4,西,直,1900-01-01 17:52:55,1900-01-01 17:53:28
4003,1,4,西,直,1900-01-01 17:54:22,1900-01-01 17:54:55
4003,1,4,西,直,1900-01-01 17:55:49,1900-01-01 17:56:22
4003,1,4,西,直,1900-01-01 17:57:16,1900-01-01 17:57:49
4003,1,4,西,直,1900-01-01 17:58:43,1900-01-01 17:59:16
4003,1,4,西,直,1900-01-01 18:00:10,1900-01-01 18:00:43
4003,1,4,西,左,1900-01-01 17:00:43,1900-01-01 17:01:16
4003,1,4,西,左,1900-01-01 17:02:10,1900-01-01 17:02:43
4003,1,4,西,左,1900-01-01 17:03:37,1900-01-01 17:04:10
4003,1,4,西,左,1900-01-01 17:05:04,1900-01-01 17:05:37
4003,1,4,西,左,1900-01-01 17:06:31,1900-01-01 17:07:04
4003,1,4,西,左,1900-01-01 17:07:58,1900-01-01 17:08:31
4003,1,4,西,左,1900-01-01 17:09:25,1900-01-01 17:09:58
4003,1,4,西,左,1900-01-01 17:10:52,1900-01-01 17:11:25
4003,1,4,西,左,1900-01-01 17:12:19,1900-01-01 17:12:52
4003,1,4,西,左,1900-01-01 17:13:46,1900-01-01 17:14:19
4003,1,4,西,左,1900-01-01 17:15:13,1900-01-01 17:15:46
4003,1,4,西,左,1900-01-01 17:16:40,1900-01-01 17:17:13
4003,1,4,西,左,1900-01-01 17:18:07,1900-01-01 17:18:40
4003,1,4,西,左,1900-01-01 17:19:34,1900-01-01 17:20:07
4003,1,4,西,左,1900-01-01 17:21:01,1900-01-01 17:21:34
4003,1,4,西,左,1900-01-01 17:22:28,1900-01-01 17:23:01
4003,1,4,西,左,1900-01-01 17:23:55,1900-01-01 17:24:28
4003,1,4,西,左,1900-01-01 17:25:22,1900-01-01 17:25:55
4003,1,4,西,左,1900-01-01 17:26:49,1900-01-01 17:27:22
4003,1,4,西,左,1900-01-01 17:28:16,1900-01-01 17:28:49
4003,1,4,西,左,1900-01-01 17:29:43,1900-01-01 17:30:16
4003,1,4,西,左,1900-01-01 17:31:10,1900-01-01 17:31:43
4003,1,4,西,左,1900-01-01 17:32:37,1900-01-01 17:33:10
4003,1,4,西,左,1900-01-01 17:34:04,1900-01-01 17:34:37
4003,1,4,西,左,1900-01-01 17:35:31,1900-01-01 17:36:04
4003,1,4,西,左,1900-01-01 17:36:58,1900-01-01 17:37:31
4003,1,4,西,左,1900-01-01 17:38:25,1900-01-01 17:38:58
4003,1,4,西,左,1900-01-01 17:39:52,1900-01-01 17:40:25
4003,1,4,西,左,1900-01-01 17:41:19,1900-01-01 17:41:52
4003,1,4,西,左,1900-01-01 17:42:46,1900-01-01 17:43:19
4003,1,4,西,左,1900-01-01 17:44:13,1900-01-01 17:44:46
4003,1,4,西,左,1900-01-01 17:45:40,1900-01-01 17:46:13
4003,1,4,西,左,1900-01-01 17:47:07,1900-01-01 17:47:40
4003,1,4,西,左,1900-01-01 17:48:34,1900-01-01 17:49:07
4003,1,4,西,左,1900-01-01 17:50:01,1900-01-01 17:50:34
4003,1,4,西,左,1900-01-01 17:51:28,1900-01-01 17:52:01
4003,1,4,西,左,1900-01-01 17:52:55,1900-01-01 17:53:28
4003,1,4,西,左,1900-01-01 17:54:22,1900-01-01 17:54:55
4003,1,4,西,左,1900-01-01 17:55:49,1900-01-01 17:56:22
4003,1,4,西,左,1900-01-01 17:57:16,1900-01-01 17:57:49
4003,1,4,西,左,1900-01-01 17:58:43,1900-01-01 17:59:16
4003,1,4,西,左,1900-01-01 18:00:10,1900-01-01 18:00:43
4003,1,2,南,直,1900-01-01 17:00:10,1900-01-01 17:00:43
4003,1,2,南,直,1900-01-01 17:01:37,1900-01-01 17:02:10
4003,1,2,南,直,1900-01-01 17:03:04,1900-01-01 17:03:37
4003,1,2,南,直,1900-01-01 17:04:31,1900-01-01 17:05:04
4003,1,2,南,直,1900-01-01 17:05:58,1900-01-01 17:06:31
4003,1,2,南,直,1900-01-01 17:07:25,1900-01-01 17:07:58
4003,1,2,南,直,1900-01-01 17:08:52,1900-01-01 17:09:25
4003,1,2,南,直,1900-01-01 17:10:19,1900-01-01 17:10:52
4003,1,2,南,直,1900-01-01 17:11:46,1900-01-01 17:12:19
4003,1,2,南,直,1900-01-01 17:13:13,1900-01-01 17:13:46
4003,1,2,南,直,1900-01-01 17:14:40,1900-01-01 17:15:13
4003,1,2,南,直,1900-01-01 17:16:07,1900-01-01 17:16:40
4003,1,2,南,直,1900-01-01 17:17:34,1900-01-01 17:18:07
4003,1,2,南,直,1900-01-01 17:19:01,1900-01-01 17:19:34
4003,1,2,南,直,1900-01-01 17:20:28,1900-01-01 17:21:01
4003,1,2,南,直,1900-01-01 17:21:55,1900-01-01 17:22:28
4003,1,2,南,直,1900-01-01 17:23:22,1900-01-01 17:23:55
4003,1,2,南,直,1900-01-01 17:24:49,1900-01-01 17:25:22
4003,1,2,南,直,1900-01-01 17:26:16,1900-01-01 17:26:49
4003,1,2,南,直,1900-01-01 17:27:43,1900-01-01 17:28:16
4003,1,2,南,直,1900-01-01 17:29:10,1900-01-01 17:29:43
4003,1,2,南,直,1900-01-01 17:30:37,1900-01-01 17:31:10
4003,1,2,南,直,1900-01-01 17:32:04,1900-01-01 17:32:37
4003,1,2,南,直,1900-01-01 17:33:31,1900-01-01 17:34:04
4003,1,2,南,直,1900-01-01 17:34:58,1900-01-01 17:35:31
4003,1,2,南,直,1900-01-01 17:36:25,1900-01-01 17:36:58
4003,1,2,南,直,1900-01-01 17:37:52,1900-01-01 17:38:25
4003,1,2,南,直,1900-01-01 17:39:19,1900-01-01 17:39:52
4003,1,2,南,直,1900-01-01 17:40:46,1900-01-01 17:41:19
4003,1,2,南,直,1900-01-01 17:42:13,1900-01-01 17:42:46
4003,1,2,南,直,1900-01-01 17:43:40,1900-01-01 17:44:13
4003,1,2,南,直,1900-01-01 17:45:07,1900-01-01 17:45:40
4003,1,2,南,直,1900-01-01 17:46:34,1900-01-01 17:47:07
4003,1,2,南,直,1900-01-01 17:48:01,1900-01-01 17:48:34
4003,1,2,南,直,1900-01-01 17:49:28,1900-01-01 17:50:01
4003,1,2,南,直,1900-01-01 17:50:55,1900-01-01 17:51:28
4003,1,2,南,直,1900-01-01 17:52:22,1900-01-01 17:52:55
4003,1,2,南,直,1900-01-01 17:53:49,1900-01-01 17:54:22
4003,1,2,南,直,1900-01-01 17:55:16,1900-01-01 17:55:49
4003,1,2,南,直,1900-01-01 17:56:43,1900-01-01 17:57:16
4003,1,2,南,直,1900-01-01 17:58:10,1900-01-01 17:58:43
4003,1,2,南,直,1900-01-01 17:59:37,1900-01-01 18:00:10
4003,1,2,南,左,1900-01-01 17:00:10,1900-01-01 17:00:43
4003,1,2,南,左,1900-01-01 17:01:37,1900-01-01 17:02:10
4003,1,2,南,左,1900-01-01 17:03:04,1900-01-01 17:03:37
4003,1,2,南,左,1900-01-01 17:04:31,1900-01-01 17:05:04
4003,1,2,南,左,1900-01-01 17:05:58,1900-01-01 17:06:31
4003,1,2,南,左,1900-01-01 17:07:25,1900-01-01 17:07:58
4003,1,2,南,左,1900-01-01 17:08:52,1900-01-01 17:09:25
4003,1,2,南,左,1900-01-01 17:10:19,1900-01-01 17:10:52
4003,1,2,南,左,1900-01-01 17:11:46,1900-01-01 17:12:19
4003,1,2,南,左,1900-01-01 17:13:13,1900-01-01 17:13:46
4003,1,2,南,左,1900-01-01 17:14:40,1900-01-01 17:15:13
4003,1,2,南,左,1900-01-01 17:16:07,1900-01-01 17:16:40
4003,1,2,南,左,1900-01-01 17:17:34,1900-01-01 17:18:07
4003,1,2,南,左,1900-01-01 17:19:01,1900-01-01 17:19:34
4003,1,2,南,左,1900-01-01 17:20:28,1900-01-01 17:21:01
4003,1,2,南,左,1900-01-01 17:21:55,1900-01-01 17:22:28
4003,1,2,南,左,1900-01-01 17:23:22,1900-01-01 17:23:55
4003,1,2,南,左,1900-01-01 17:24:49,1900-01-01 17:25:22
4003,1,2,南,左,1900-01-01 17:26:16,1900-01-01 17:26:49
4003,1,2,南,左,1900-01-01 17:27:43,1900-01-01 17:28:16
4003,1,2,南,左,1900-01-01 17:29:10,1900-01-01 17:29:43
4003,1,2,南,左,1900-01-01 17:30:37,1900-01-01 17:31:10
4003,1,2,南,左,1900-01-01 17:32:04,1900-01-01 17:32:37
4003,1,2,南,左,1900-01-01 17:33:31,1900-01-01 17:34:04
4003,1,2,南,左,1900-01-01 17:34:58,1900-01-01 17:35:31
4003,1,2,南,左,1900-01-01 17:36:25,1900-01-01 17:36:58
4003,1,2,南,左,1900-01-01 17:37:52,1900-01-01 17:38:25
4003,1,2,南,左,1900-01-01 17:39:19,1900-01-01 17:39:52
4003,1,2,南,左,1900-01-01 17:40:46,1900-01-01 17:41:19
4003,1,2,南,左,1900-01-01 17:42:13,1900-01-01 17:42:46
4003,1,2,南,左,1900-01-01 17:43:40,1900-01-01 17:44:13
4003,1,2,南,左,1900-01-01 17:45:07,1900-01-01 17:45:40
4003,1,2,南,左,1900-01-01 17:46:34,1900-01-01 17:47:07
4003,1,2,南,左,1900-01-01 17:48:01,1900-01-01 17:48:34
4003,1,2,南,左,1900-01-01 17:49:28,1900-01-01 17:50:01
4003,1,2,南,左,1900-01-01 17:50:55,1900-01-01 17:51:28
4003,1,2,南,左,1900-01-01 17:52:22,1900-01-01 17:52:55
4003,1,2,南,左,1900-01-01 17:53:49,1900-01-01 17:54:22
4003,1,2,南,左,1900-01-01 17:55:16,1900-01-01 17:55:49
4003,1,2,南,左,1900-01-01 17:56:43,1900-01-01 17:57:16
4003,1,2,南,左,1900-01-01 17:58:10,1900-01-01 17:58:43
4003,1,2,南,左,1900-01-01 17:59:37,1900-01-01 18:00:10
4004,1,2,南,直,1900-01-01 17:00:03,1900-01-01 17:00:36
4004,1,2,南,直,1900-01-01 17:02:03,1900-01-01 17:02:36
4004,1,2,南,直,1900-01-01 17:03:30,1900-01-01 17:04:03
4004,1,2,南,直,1900-01-01 17:04:57,1900-01-01 17:05:30
4004,1,2,南,直,1900-01-01 17:06:24,1900-01-01 17:06:57
4004,1,2,南,直,1900-01-01 17:07:51,1900-01-01 17:08:24
4004,1,2,南,直,1900-01-01 17:09:18,1900-01-01 17:09:51
4004,1,2,南,直,1900-01-01 17:10:45,1900-01-01 17:11:18
4004,1,2,南,直,1900-01-01 17:12:12,1900-01-01 17:12:45
4004,1,2,南,直,1900-01-01 17:13:39,1900-01-01 17:14:12
4004,1,2,南,直,1900-01-01 17:15:06,1900-01-01 17:15:39
4004,1,2,南,直,1900-01-01 17:16:33,1900-01-01 17:17:06
4004,1,2,南,直,1900-01-01 17:18:00,1900-01-01 17:18:33
4004,1,2,南,直,1900-01-01 17:19:27,1900-01-01 17:20:00
4004,1,2,南,直,1900-01-01 17:20:54,1900-01-01 17:21:27
4004,1,2,南,直,1900-01-01 17:22:21,1900-01-01 17:22:54
4004,1,2,南,直,1900-01-01 17:23:48,1900-01-01 17:24:21
4004,1,2,南,直,1900-01-01 17:25:15,1900-01-01 17:25:48
4004,1,2,南,直,1900-01-01 17:26:42,1900-01-01 17:27:15
4004,1,2,南,直,1900-01-01 17:28:09,1900-01-01 17:28:42
4004,1,2,南,直,1900-01-01 17:29:36,1900-01-01 17:30:09
4004,1,2,南,直,1900-01-01 17:31:03,1900-01-01 17:31:36
4004,1,2,南,直,1900-01-01 17:32:30,1900-01-01 17:33:03
4004,1,2,南,直,1900-01-01 17:33:57,1900-01-01 17:34:30
4004,1,2,南,直,1900-01-01 17:35:24,1900-01-01 17:35:57
4004,1,2,南,直,1900-01-01 17:36:51,1900-01-01 17:37:24
4004,1,2,南,直,1900-01-01 17:38:18,1900-01-01 17:38:51
4004,1,2,南,直,1900-01-01 17:39:45,1900-01-01 17:40:18
4004,1,2,南,直,1900-01-01 17:41:12,1900-01-01 17:41:45
4004,1,2,南,直,1900-01-01 17:42:39,1900-01-01 17:43:12
4004,1,2,南,直,1900-01-01 17:44:06,1900-01-01 17:44:39
4004,1,2,南,直,1900-01-01 17:45:33,1900-01-01 17:46:06
4004,1,2,南,直,1900-01-01 17:47:00,1900-01-01 17:47:33
4004,1,2,南,直,1900-01-01 17:48:27,1900-01-01 17:49:00
4004,1,2,南,直,1900-01-01 17:49:54,1900-01-01 17:50:27
4004,1,2,南,直,1900-01-01 17:51:21,1900-01-01 17:51:54
4004,1,2,南,直,1900-01-01 17:52:48,1900-01-01 17:53:21
4004,1,2,南,直,1900-01-01 17:54:15,1900-01-01 17:54:48
4004,1,2,南,直,1900-01-01 17:55:42,1900-01-01 17:56:15
4004,1,2,南,直,1900-01-01 17:57:09,1900-01-01 17:57:42
4004,1,2,南,直,1900-01-01 17:58:36,1900-01-01 17:59:09
4004,1,2,南,直,1900-01-01 18:00:03,1900-01-01 18:00:36
4004,1,1,北,直,1900-01-01 16:59:30,1900-01-01 17:00:03
4004,1,1,北,直,1900-01-01 17:01:30,1900-01-01 17:02:03
4004,1,1,北,直,1900-01-01 17:02:57,1900-01-01 17:03:30
4004,1,1,北,直,1900-01-01 17:04:24,1900-01-01 17:04:57
4004,1,1,北,直,1900-01-01 17:05:51,1900-01-01 17:06:24
4004,1,1,北,直,1900-01-01 17:07:18,1900-01-01 17:07:51
4004,1,1,北,直,1900-01-01 17:08:45,1900-01-01 17:09:18
4004,1,1,北,直,1900-01-01 17:10:12,1900-01-01 17:10:45
4004,1,1,北,直,1900-01-01 17:11:39,1900-01-01 17:12:12
4004,1,1,北,直,1900-01-01 17:13:06,1900-01-01 17:13:39
4004,1,1,北,直,1900-01-01 17:14:33,1900-01-01 17:15:06
4004,1,1,北,直,1900-01-01 17:16:00,1900-01-01 17:16:33
4004,1,1,北,直,1900-01-01 17:17:27,1900-01-01 17:18:00
4004,1,1,北,直,1900-01-01 17:18:54,1900-01-01 17:19:27
4004,1,1,北,直,1900-01-01 17:20:21,1900-01-01 17:20:54
4004,1,1,北,直,1900-01-01 17:21:48,1900-01-01 17:22:21
4004,1,1,北,直,1900-01-01 17:23:15,1900-01-01 17:23:48
4004,1,1,北,直,1900-01-01 17:24:42,1900-01-01 17:25:15
4004,1,1,北,直,1900-01-01 17:26:09,1900-01-01 17:26:42
4004,1,1,北,直,1900-01-01 17:27:36,1900-01-01 17:28:09
4004,1,1,北,直,1900-01-01 17:29:03,1900-01-01 17:29:36
4004,1,1,北,直,1900-01-01 17:30:30,1900-01-01 17:31:03
4004,1,1,北,直,1900-01-01 17:31:57,1900-01-01 17:32:30
4004,1,1,北,直,1900-01-01 17:33:24,1900-01-01 17:33:57
4004,1,1,北,直,1900-01-01 17:34:51,1900-01-01 17:35:24
4004,1,1,北,直,1900-01-01 17:36:18,1900-01-01 17:36:51
4004,1,1,北,直,1900-01-01 17:37:45,1900-01-01 17:38:18
4004,1,1,北,直,1900-01-01 17:39:12,1900-01-01 17:39:45
4004,1,1,北,直,1900-01-01 17:40:39,1900-01-01 17:41:12
4004,1,1,北,直,1900-01-01 17:42:06,1900-01-01 17:42:39
4004,1,1,北,直,1900-01-01 17:43:33,1900-01-01 17:44:06
4004,1,1,北,直,1900-01-01 17:45:00,1900-01-01 17:45:33
4004,1,1,北,直,1900-01-01 17:46:27,1900-01-01 17:47:00
4004,1,1,北,直,1900-01-01 17:47:54,1900-01-01 17:48:27
4004,1,1,北,直,1900-01-01 17:49:21,1900-01-01 17:49:54
4004,1,1,北,直,1900-01-01 17:50:48,1900-01-01 17:51:21
4004,1,1,北,直,1900-01-01 17:52:15,1900-01-01 17:52:48
4004,1,1,北,直,1900-01-01 17:53:42,1900-01-01 17:54:15
4004,1,1,北,直,1900-01-01 17:55:09,1900-01-01 17:55:42
4004,1,1,北,直,1900-01-01 17:56:36,1900-01-01 17:57:09
4004,1,1,北,直,1900-01-01 17:58:03,1900-01-01 17:58:36
4004,1,1,北,直,1900-01-01 17:59:30,1900-01-01 18:00:03
4004,1,2,南,左,1900-01-01 17:00:03,1900-01-01 17:00:36
4004,1,2,南,左,1900-01-01 17:02:03,1900-01-01 17:02:36
4004,1,2,南,左,1900-01-01 17:03:30,1900-01-01 17:04:03
4004,1,2,南,左,1900-01-01 17:04:57,1900-01-01 17:05:30
4004,1,2,南,左,1900-01-01 17:06:24,1900-01-01 17:06:57
4004,1,2,南,左,1900-01-01 17:07:51,1900-01-01 17:08:24
4004,1,2,南,左,1900-01-01 17:09:18,1900-01-01 17:09:51
4004,1,2,南,左,1900-01-01 17:10:45,1900-01-01 17:11:18
4004,1,2,南,左,1900-01-01 17:12:12,1900-01-01 17:12:45
4004,1,2,南,左,1900-01-01 17:13:39,1900-01-01 17:14:12
4004,1,2,南,左,1900-01-01 17:15:06,1900-01-01 17:15:39
4004,1,2,南,左,1900-01-01 17:16:33,1900-01-01 17:17:06
4004,1,2,南,左,1900-01-01 17:18:00,1900-01-01 17:18:33
4004,1,2,南,左,1900-01-01 17:19:27,1900-01-01 17:20:00
4004,1,2,南,左,1900-01-01 17:20:54,1900-01-01 17:21:27
4004,1,2,南,左,1900-01-01 17:22:21,1900-01-01 17:22:54
4004,1,2,南,左,1900-01-01 17:23:48,1900-01-01 17:24:21
4004,1,2,南,左,1900-01-01 17:25:15,1900-01-01 17:25:48
4004,1,2,南,左,1900-01-01 17:26:42,1900-01-01 17:27:15
4004,1,2,南,左,1900-01-01 17:28:09,1900-01-01 17:28:42
4004,1,2,南,左,1900-01-01 17:29:36,1900-01-01 17:30:09
4004,1,2,南,左,1900-01-01 17:31:03,1900-01-01 17:31:36
4004,1,2,南,左,1900-01-01 17:32:30,1900-01-01 17:33:03
4004,1,2,南,左,1900-01-01 17:33:57,1900-01-01 17:34:30
4004,1,2,南,左,1900-01-01 17:35:24,1900-01-01 17:35:57
4004,1,2,南,左,1900-01-01 17:36:51,1900-01-01 17:37:24
4004,1,2,南,左,1900-01-01 17:38:18,1900-01-01 17:38:51
4004,1,2,南,左,1900-01-01 17:39:45,1900-01-01 17:40:18
4004,1,2,南,左,1900-01-01 17:41:12,1900-01-01 17:41:45
4004,1,2,南,左,1900-01-01 17:42:39,1900-01-01 17:43:12
4004,1,2,南,左,1900-01-01 17:44:06,1900-01-01 17:44:39
4004,1,2,南,左,1900-01-01 17:45:33,1900-01-01 17:46:06
4004,1,2,南,左,1900-01-01 17:47:00,1900-01-01 17:47:33
4004,1,2,南,左,1900-01-01 17:48:27,1900-01-01 17:49:00
4004,1,2,南,左,1900-01-01 17:49:54,1900-01-01 17:50:27
4004,1,2,南,左,1900-01-01 17:51:21,1900-01-01 17:51:54
4004,1,2,南,左,1900-01-01 17:52:48,1900-01-01 17:53:21
4004,1,2,南,左,1900-01-01 17:54:15,1900-01-01 17:54:48
4004,1,2,南,左,1900-01-01 17:55:42,1900-01-01 17:56:15
4004,1,2,南,左,1900-01-01 17:57:09,1900-01-01 17:57:42
4004,1,2,南,左,1900-01-01 17:58:36,1900-01-01 17:59:09
4004,1,2,南,左,1900-01-01 18:00:03,1900-01-01 18:00:36
4004,1,3,东,左,1900-01-01 17:00:36,1900-01-01 17:01:09
4004,1,3,东,左,1900-01-01 17:02:36,1900-01-01 17:03:09
4004,1,3,东,左,1900-01-01 17:04:03,1900-01-01 17:04:36
4004,1,3,东,左,1900-01-01 17:05:30,1900-01-01 17:06:03
4004,1,3,东,左,1900-01-01 17:06:57,1900-01-01 17:07:30
4004,1,3,东,左,1900-01-01 17:08:24,1900-01-01 17:08:57
4004,1,3,东,左,1900-01-01 17:09:51,1900-01-01 17:10:24
4004,1,3,东,左,1900-01-01 17:11:18,1900-01-01 17:11:51
4004,1,3,东,左,1900-01-01 17:12:45,1900-01-01 17:13:18
4004,1,3,东,左,1900-01-01 17:14:12,1900-01-01 17:14:45
4004,1,3,东,左,1900-01-01 17:15:39,1900-01-01 17:16:12
4004,1,3,东,左,1900-01-01 17:17:06,1900-01-01 17:17:39
4004,1,3,东,左,1900-01-01 17:18:33,1900-01-01 17:19:06
4004,1,3,东,左,1900-01-01 17:20:00,1900-01-01 17:20:33
4004,1,3,东,左,1900-01-01 17:21:27,1900-01-01 17:22:00
4004,1,3,东,左,1900-01-01 17:22:54,1900-01-01 17:23:27
4004,1,3,东,左,1900-01-01 17:24:21,1900-01-01 17:24:54
4004,1,3,东,左,1900-01-01 17:25:48,1900-01-01 17:26:21
4004,1,3,东,左,1900-01-01 17:27:15,1900-01-01 17:27:48
4004,1,3,东,左,1900-01-01 17:28:42,1900-01-01 17:29:15
4004,1,3,东,左,1900-01-01 17:30:09,1900-01-01 17:30:42
4004,1,3,东,左,1900-01-01 17:31:36,1900-01-01 17:32:09
4004,1,3,东,左,1900-01-01 17:33:03,1900-01-01 17:33:36
4004,1,3,东,左,1900-01-01 17:34:30,1900-01-01 17:35:03
4004,1,3,东,左,1900-01-01 17:35:57,1900-01-01 17:36:30
4004,1,3,东,左,1900-01-01 17:37:24,1900-01-01 17:37:57
4004,1,3,东,左,1900-01-01 17:38:51,1900-01-01 17:39:24
4004,1,3,东,左,1900-01-01 17:40:18,1900-01-01 17:40:51
4004,1,3,东,左,1900-01-01 17:41:45,1900-01-01 17:42:18
4004,1,3,东,左,1900-01-01 17:43:12,1900-01-01 17:43:45
4004,1,3,东,左,1900-01-01 17:44:39,1900-01-01 17:45:12
4004,1,3,东,左,1900-01-01 17:46:06,1900-01-01 17:46:39
4004,1,3,东,左,1900-01-01 17:47:33,1900-01-01 17:48:06
4004,1,3,东,左,1900-01-01 17:49:00,1900-01-01 17:49:33
4004,1,3,东,左,1900-01-01 17:50:27,1900-01-01 17:51:00
4004,1,3,东,左,1900-01-01 17:51:54,1900-01-01 17:52:27
4004,1,3,东,左,1900-01-01 17:53:21,1900-01-01 17:53:54
4004,1,3,东,左,1900-01-01 17:54:48,1900-01-01 17:55:21
4004,1,3,东,左,1900-01-01 17:56:15,1900-01-01 17:56:48
4004,1,3,东,左,1900-01-01 17:57:42,1900-01-01 17:58:15
4004,1,3,东,左,1900-01-01 17:59:09,1900-01-01 17:59:42
4004,1,3,东,左,1900-01-01 18:00:36,1900-01-01 18:01:09
4004,1,3,东,直,1900-01-01 17:00:36,1900-01-01 17:01:09
4004,1,3,东,直,1900-01-01 17:02:36,1900-01-01 17:03:09
4004,1,3,东,直,1900-01-01 17:04:03,1900-01-01 17:04:36
4004,1,3,东,直,1900-01-01 17:05:30,1900-01-01 17:06:03
4004,1,3,东,直,1900-01-01 17:06:57,1900-01-01 17:07:30
4004,1,3,东,直,1900-01-01 17:08:24,1900-01-01 17:08:57
4004,1,3,东,直,1900-01-01 17:09:51,1900-01-01 17:10:24
4004,1,3,东,直,1900-01-01 17:11:18,1900-01-01 17:11:51
4004,1,3,东,直,1900-01-01 17:12:45,1900-01-01 17:13:18
4004,1,3,东,直,1900-01-01 17:14:12,1900-01-01 17:14:45
4004,1,3,东,直,1900-01-01 17:15:39,1900-01-01 17:16:12
4004,1,3,东,直,1900-01-01 17:17:06,1900-01-01 17:17:39
4004,1,3,东,直,1900-01-01 17:18:33,1900-01-01 17:19:06
4004,1,3,东,直,1900-01-01 17:20:00,1900-01-01 17:20:33
4004,1,3,东,直,1900-01-01 17:21:27,1900-01-01 17:22:00
4004,1,3,东,直,1900-01-01 17:22:54,1900-01-01 17:23:27
4004,1,3,东,直,1900-01-01 17:24:21,1900-01-01 17:24:54
4004,1,3,东,直,1900-01-01 17:25:48,1900-01-01 17:26:21
4004,1,3,东,直,1900-01-01 17:27:15,1900-01-01 17:27:48
4004,1,3,东,直,1900-01-01 17:28:42,1900-01-01 17:29:15
4004,1,3,东,直,1900-01-01 17:30:09,1900-01-01 17:30:42
4004,1,3,东,直,1900-01-01 17:31:36,1900-01-01 17:32:09
4004,1,3,东,直,1900-01-01 17:33:03,1900-01-01 17:33:36
4004,1,3,东,直,1900-01-01 17:34:30,1900-01-01 17:35:03
4004,1,3,东,直,1900-01-01 17:35:57,1900-01-01 17:36:30
4004,1,3,东,直,1900-01-01 17:37:24,1900-01-01 17:37:57
4004,1,3,东,直,1900-01-01 17:38:51,1900-01-01 17:39:24
4004,1,3,东,直,1900-01-01 17:40:18,1900-01-01 17:40:51
4004,1,3,东,直,1900-01-01 17:41:45,1900-01-01 17:42:18
4004,1,3,东,直,1900-01-01 17:43:12,1900-01-01 17:43:45
